tox_cas_edf_id,tox_chemical_name,tox_category,tox_cancer,tox_cardiovascular_blood,tox_developmental,tox_endocrine,tox_gastrointestinal_liver,tox_immunotoxicity,tox_kidney,tox_musculoskeletal,tox_neurotoxicity,tox_reproductive,tox_respiratory,tox_skin_sense
541-85-5,ETHYL SEC-AMYL KETONE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
5411-22-3,BENZPHETAMINE HYDROCHLORIDE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
542-56-3,ISOBUTYL NITRITE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
542-56-3,ISOBUTYL NITRITE,suspected,False,True,False,False,True,False,True,False,True,False,True,False
542-75-6,"1,3-DICHLOROPROPENE (MIXED ISOMERS)",recognized,True,False,False,False,False,False,False,False,False,False,False,False
542-75-6,"1,3-DICHLOROPROPENE (MIXED ISOMERS)",suspected,False,False,False,False,True,True,True,False,True,True,True,True
542-76-7,3-CHLOROPROPIONITRILE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
542-88-1,BIS(CHLOROMETHYL) ETHER,recognized,True,False,False,False,False,False,False,False,False,False,False,False
542-88-1,BIS(CHLOROMETHYL) ETHER,suspected,False,True,False,False,False,False,False,False,False,False,True,True
542-90-5,ETHYL THIOCYANATE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
542-92-7,CYCLOPENTADIENE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
5421-46-5,"ACETIC ACID, MERCAPTO-, MONOAMMONIUM SALT",suspected,False,False,False,False,False,True,False,False,False,False,False,True
54230-22-7,"2,3,4,6-Tetrachlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
543-90-8,CADMIUM ACETATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
54350-48-0,ETRETINATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
54350-48-0,ETRETINATE,suspected,False,False,False,False,True,False,False,False,False,False,False,True
544-16-1,butyl nitrite,suspected,False,True,False,False,False,False,True,False,True,False,True,False
544-25-2,"1,3,5-CYCLOHEPTATRIENE",suspected,False,True,False,False,False,False,False,False,True,False,False,False
545-06-2,TRICHLOROACETONITRILE,suspected,False,False,False,False,False,False,False,False,True,False,True,True
545-55-1,TRIS-AZIRIDINYL-PHOSPHINOXIDE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
546-88-3,ACETOHYDROXAMIC ACID,recognized,False,False,True,False,False,False,False,False,False,False,False,False
547-65-9,Tuliposide A,suspected,False,False,False,False,False,True,False,False,False,False,False,True
54749-90-5,CHLOROZOTOCIN,recognized,True,False,False,False,False,False,False,False,False,False,False,False
54749-90-5,CHLOROZOTOCIN,suspected,False,False,False,False,True,False,False,False,False,False,False,False
548-62-9,BASIC VIOLET 3,suspected,False,False,False,False,True,False,False,False,True,False,False,False
54910-89-3,FLUOXETINE,suspected,False,False,True,False,False,False,False,False,True,True,False,False
54965-24-1,TAMOXIFEN CITRATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
54965-24-1,TAMOXIFEN CITRATE,suspected,False,False,False,False,True,False,False,False,True,False,False,True
55-18-5,N-NITROSODIETHYLAMINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
55-18-5,N-NITROSODIETHYLAMINE,suspected,False,True,True,False,True,False,False,False,False,True,True,False
55-38-9,FENTHION,suspected,False,True,False,False,True,False,False,False,True,False,True,True
55-55-0,4(METHYLAMINO)PHENOLSULFAT,suspected,False,False,False,False,False,True,True,False,False,False,False,True
55-56-1,CHLORHEXIDINE,suspected,False,False,False,False,False,True,False,False,False,False,True,True
55-63-0,NITROGLYCERIN,suspected,True,True,False,False,True,True,True,False,True,False,True,True
55-80-1,3'-methyl-4-dimethylaminoazobenzene,suspected,True,False,False,True,True,False,False,False,False,False,False,False
55-86-7,NITROGEN MUSTARD HYDROCHLORIDE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
55-91-4,DIISOPROPYLFLUOROPHOSPHATE,suspected,False,False,False,False,False,False,False,False,True,False,False,True
55-98-1,"1,4-BUTANEDIOL DIMETHANESULFONATE (MYLERAN)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55-98-1,"1,4-BUTANEDIOL DIMETHANESULFONATE (MYLERAN)",suspected,False,True,False,False,True,False,True,False,True,False,False,True
551-06-4,ANIT,suspected,False,False,False,False,True,False,False,False,False,False,False,False
552-30-7,TRIMELLITIC ANHYDRIDE,suspected,False,True,False,False,False,True,False,False,False,False,True,False
55215-17-3,"2,2',3,4,6-PENTACHLOROBIPHENYL (PCB-88)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55215-18-4,"2,2',3,3',4,5-HEXACHLOROBIPHENYL (PCB-129)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55219-65-3,TRIADIMENOL (BAYTAN),suspected,True,False,False,True,False,False,False,False,True,False,False,False
5522-43-0,1-NITROPYRENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
55283-68-6,ETHALFLURALIN,suspected,True,False,False,False,False,False,False,False,False,False,False,False
55290-64-7,DIMETHIPIN,suspected,True,True,False,False,True,False,False,False,False,False,False,False
55312-69-1,"2,2',3,4,5-Pentachlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
5534-09-8,BECLOMETHASONE DIPROPIONATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
5534-09-8,BECLOMETHASONE DIPROPIONATE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
554-00-7,"DICHLOROANILINE, 2,4-",suspected,False,False,False,False,False,False,False,False,True,False,True,False
554-13-2,LITHIUM CARBONATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
554-13-2,LITHIUM CARBONATE,suspected,False,True,False,True,True,False,False,False,True,False,False,True
55406-53-6,3-IODO-2-PROPYNYL BUTYLCARBAMATE,suspected,False,False,False,False,True,False,False,False,True,False,False,False
555-84-0,1-[(5-NITROFURFURYLIDENE)-AMINO]-2-IMIDAZOLIDINONE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
556-52-5,"2,3-EPOXY 1-PROPANOL",recognized,True,False,False,False,False,False,False,False,False,False,False,False
556-52-5,"2,3-EPOXY 1-PROPANOL",suspected,False,False,False,False,True,True,True,False,True,True,True,True
556-61-6,METHYL ISOTHIOCYANATE,suspected,False,False,False,False,True,True,False,False,True,False,False,True
556-64-9,METHYL THIOCYANATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
556-67-2,CYCLIC DIMETHYLSILOXANE TETRAMER,suspected,False,False,False,False,True,False,False,False,False,False,False,False
556-88-7,1-NITROGUANIDINE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
55673-89-7,"1,2,3,4,7,8,9-HEPTACHLORODIBENZOFURAN",recognized,True,False,False,False,False,False,False,False,False,False,False,False
55684-94-1,HEXACHLORODIBENZOFURAN,recognized,True,False,False,False,False,False,False,False,False,False,False,False
55684-94-1,HEXACHLORODIBENZOFURAN,suspected,False,False,False,False,False,False,False,False,False,False,False,True
557-19-7,CIANURO DE NIQUEL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
557-98-2,2-CHLOROPROPYLENE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
55702-45-9,"2,3,6-Trichlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55702-46-0,"2,3,4-TRICHLOROBIPHENYL (PCB-21)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55712-37-3,"2,3',4-Trichlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55720-44-0,"2,3,5-Trichlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
55720-99-5,CHLORINATED DIPHENYL OXIDE,suspected,False,False,False,True,False,False,False,False,False,False,False,True
55722-26-4,OCTA-PCB,recognized,True,False,True,False,False,False,False,False,False,False,False,False
55738-54-0,"TRANS-2-[(DIMETHYLAMINO)METHYLIMINO]-5-[2-5-NITRO-2-FURYL)VINYL]-1,3,4-OXADIAZOLE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
558-13-4,CARBON TETRABROMIDE,suspected,False,False,False,False,True,False,False,False,True,False,False,False
55965-84-9,"3(2H)-Isothiazolone, 5-chloro-2-methyl-, mixt. with 2-methyl-3(2H)-isothiazolone",suspected,False,False,False,False,False,False,False,False,True,False,True,False
5598-13-0,CHLORPYRIFOS METHYL,suspected,False,True,False,False,True,False,False,False,True,False,False,True
56-04-2,METHYLTHIOURACIL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
56-04-2,METHYLTHIOURACIL,suspected,False,False,False,True,False,False,False,False,False,False,False,False
56-18-8,DIPROPYLENETRIAMINE,suspected,False,False,False,False,False,True,False,False,False,False,False,True
56-23-5,CARBON TETRACHLORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
56-23-5,CARBON TETRACHLORIDE,suspected,False,True,True,True,True,False,True,False,True,True,True,True
56-35-9,BIS(TRIBUTYLTIN) OXIDE,suspected,False,True,True,True,False,True,True,False,True,False,True,False
56-38-2,PARATHION,suspected,True,True,True,True,False,False,False,False,True,True,True,True
56-49-5,3-METHYLCHLORANTHRENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
56-49-5,3-METHYLCHLORANTHRENE,suspected,False,True,False,True,False,False,False,False,False,False,False,True
56-53-1,DIETHYLSTILBESTROL,recognized,True,False,True,False,False,False,False,False,False,False,False,False
56-53-1,DIETHYLSTILBESTROL,suspected,False,True,False,True,True,True,True,False,True,True,False,True
56-54-2,QUINIDINE,suspected,False,True,False,False,False,True,False,False,False,False,False,True
56-55-3,BENZ(A)ANTHRACENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
56-57-5,4 NQO,suspected,False,False,False,False,True,False,False,True,False,False,False,True
56-72-4,COUMAPHOS,suspected,False,False,False,False,False,False,False,False,True,False,False,False
56-75-7,CHLORAMPHENICOL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
56-75-7,CHLORAMPHENICOL,suspected,False,True,True,False,True,True,False,False,True,False,True,True
56-81-5,GLYCERIN MIST,suspected,False,True,False,False,True,False,False,False,True,False,False,False
56030-56-9,"2,2',3,4,4',6-Hexachlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
56073-10-0,BRODIFACOUM,suspected,False,True,False,False,False,False,False,False,True,False,False,True
563-12-2,ETHION,suspected,False,False,False,False,False,False,False,False,True,False,False,False
563-47-3,3-CHLORO-2-METHYL-1-PROPENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
563-47-3,3-CHLORO-2-METHYL-1-PROPENE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
563-80-4,METHYL ISOPROPYL KETONE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
5634-39-9,IODINATED GLYCEROL,suspected,True,False,False,True,False,False,True,False,False,False,False,False
56391-57-2,NETILMICIN SULFATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
564-25-0,DOXYCYCLINE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
564-25-0,DOXYCYCLINE,suspected,False,False,False,False,False,True,False,True,False,False,False,False
56558-16-8,"2,2',4,6,6'-PENTACHLOROBIPHENYL (PCB-104)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
56558-17-9,"2,3',4,4',6-Pentachlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
56558-18-0,"2,3',4,5',6-Pentachlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
56795-65-4,1-butylhydrazine hydrochloride,suspected,True,False,False,False,False,False,False,False,False,False,False,False
569-57-3,CHLOROTRIANISENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
569-61-9,C.I. BASIC RED 9 MONOHYDROCHLORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
569-61-9,C.I. BASIC RED 9 MONOHYDROCHLORIDE,suspected,False,False,False,True,True,False,False,False,False,False,False,False
569-64-2,C.I. BASIC GREEN 4,suspected,False,False,False,False,False,False,False,False,False,False,False,True
57-12-5,CYANIDE,suspected,False,True,True,False,False,False,True,False,True,False,False,False
57-13-6,UREA,suspected,False,True,False,False,True,False,False,False,True,False,False,False
57-14-7,"1,1-DIMETHYL HYDRAZINE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
57-14-7,"1,1-DIMETHYL HYDRAZINE",suspected,False,True,False,False,True,False,False,False,True,False,True,True
57-24-9,STRYCHNINE,suspected,False,True,False,False,False,False,False,False,True,False,False,False
57-33-0,PENTOBARBITAL SODIUM,recognized,False,False,True,False,False,False,False,False,False,False,False,False
57-33-0,PENTOBARBITAL SODIUM,suspected,False,False,False,False,False,False,False,False,True,True,False,False
57-41-0,PHENYTOIN,recognized,True,False,True,False,False,False,False,False,False,False,False,False
57-41-0,PHENYTOIN,suspected,False,True,False,False,True,False,True,False,True,False,True,True
57-47-6,PHYSOSTIGMINE,suspected,False,True,False,False,True,False,False,False,True,False,True,False
57-50-1,SUCROSE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
57-53-4,MEPROBAMATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
57-53-4,MEPROBAMATE,suspected,False,True,False,False,True,False,False,False,True,False,True,True
57-55-6,PROPYLENE GLYCOL,suspected,False,False,False,False,False,True,False,False,True,False,True,True
57-56-7,HYDRAZINE CARBOXAMIDE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
57-57-8,BETA-PROPIOLACTONE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
57-57-8,BETA-PROPIOLACTONE,suspected,False,False,False,False,True,False,False,False,False,False,True,True
57-63-6,ETHINYLESTRADIOL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
57-63-6,ETHINYLESTRADIOL,suspected,False,True,False,False,True,False,False,False,False,False,True,False
57-68-1,SULFAMETHAZINE,suspected,True,False,False,True,False,False,False,False,False,True,False,False
57-74-9,CHLORDANE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
57-74-9,CHLORDANE,suspected,False,True,True,True,True,False,True,False,True,True,True,False
57-83-0,PROGESTERONE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
57-92-1,STREPTOMYCIN,suspected,False,True,False,False,False,False,False,False,False,False,False,True
57-97-6,"7,12-DIMETHYLBENZ(A)ANTHRACENE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
57-97-6,"7,12-DIMETHYLBENZ(A)ANTHRACENE",suspected,False,False,False,False,False,True,False,False,False,True,False,True
57018-52-7,propylene glycol butyl ether,recognized,True,False,False,False,False,False,False,False,False,False,False,False
57109-90-7,CLORAZEPATE DIPOTASSIUM,recognized,False,False,True,False,False,False,False,False,False,False,False,False
57117-31-4,"2,3,4,7,8-PENTACHLORODIBENZOFURAN",recognized,True,False,False,False,False,False,False,False,False,False,False,False
57117-31-4,"2,3,4,7,8-PENTACHLORODIBENZOFURAN",suspected,False,False,False,True,True,True,False,False,False,False,False,False
57117-41-6,"1,2,3,7,8-PENTACHLORODIBENZOFURAN",recognized,True,False,False,False,False,False,False,False,False,False,False,False
57117-44-9,"1,2,3,6,7,8-HEXACHLORODIBENZOFURAN",recognized,True,False,False,False,False,False,False,False,False,False,False,False
5714-22-7,SULFUR PENTAFLUORIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
57213-69-1,TRICLOPYR TRIETHYLAMMONIUM SALT,suspected,False,False,False,False,False,False,True,False,False,False,False,False
57465-28-8,"3,3',4,4',5-PENTACHLOROBIPHENYL",recognized,True,False,True,False,False,False,False,False,False,False,False,False
575-74-6,Buclosamide,suspected,False,False,False,False,False,True,False,False,False,False,False,True
57573-52-1,4-Methylbenzenediazonium and its salts,suspected,True,False,False,False,False,False,False,False,False,False,False,False
576-26-1,"2,6-DIMETHYLPHENOL",suspected,False,False,False,False,True,False,True,False,True,False,True,False
57653-85-7,"1,2,3,6,7,8-HEXACHLORODIBENZO-P-DIOXIN",recognized,True,False,False,False,False,False,False,False,False,False,False,False
57693-14-8,"CHROMATE(3-), BIS(3-HYDROXY-4-((2-HYDROXY-1-NAPHTHALENEYL)AZO)-7-NITRO-1-NAPHTH- ALENESULFONATO(3-))-, TRISODIUM",recognized,True,False,False,False,False,False,False,False,False,False,False,False
577-11-7,"1,4-BIS(2-ETHYLHEXYL) SODIUM SULFOSUCCINATE",suspected,False,False,False,False,False,False,False,False,True,False,False,False
57835-92-4,4-NITROPYRENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
57852-57-0,IDARUBICIN HYDROCHLORIDE,recognized,False,False,True,False,False,False,False,False,False,True,False,False
58-08-2,CAFFEINE,suspected,False,True,False,False,True,False,True,True,True,False,True,False
58-14-0,PYRIMETHAMINE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
